response,contact_ind,dummy_cus_key,loan_amount,channel
0,N,A089431,,Email
0,N,A089432,,Phone Call
0,N,A089433,,Email
0,Y,A089434,,Phone Call
0,Y,A089435,,SMS
0,Y,A089436,,Phone Call
1,Y,A089437,165572,Phone Call
0,N,A089438,,Phone Call
0,Y,A089439,,SMS
0,N,A089440,,SMS
0,N,A089441,,SMS
0,N,A089442,,SMS
0,Y,A089443,,SMS
0,N,A089444,,SMS
0,N,A089445,,SMS
0,N,A089446,,Phone Call
0,Y,A089447,,SMS
1,Y,A089448,174203,Email
0,Y,A089449,,Email
0,N,A089450,,Email
0,Y,A089451,,Email
0,N,A089452,,Email
0,N,A089453,,SMS
0,N,A089454,,Email
0,N,A089455,,SMS
0,Y,A089456,,Email
0,N,A089457,,SMS
0,Y,A089458,,SMS
0,Y,A089459,,Phone Call
0,N,A089460,,SMS
0,Y,A089461,,Email
1,N,A089462,247838,Phone Call
0,N,A089463,,Phone Call
0,N,A089464,,SMS
0,Y,A089465,,SMS
0,N,A089466,,SMS
0,N,A089467,,Email
0,N,A089468,,Email
0,Y,A089469,,Email
0,N,A089470,,Phone Call
0,N,A089471,,Email
0,N,A089472,,Phone Call
0,N,A089473,,SMS
0,N,A089474,,Phone Call
0,N,A089475,,Phone Call
0,Y,A089476,,Phone Call
0,Y,A089477,,Email
0,Y,A089478,,SMS
0,Y,A089479,,Phone Call
0,N,A089480,,SMS
0,N,A089481,,Phone Call
0,Y,A089482,,Phone Call
0,N,A089483,,SMS
0,N,A089484,,Email
0,N,A089485,,Email
1,Y,A089486,162922,Phone Call
0,N,A089487,,SMS
0,N,A089488,,SMS
0,Y,A089489,,Email
0,Y,A089490,,SMS
0,Y,A089491,,Phone Call
0,N,A089492,,Email
0,Y,A089493,,SMS
0,N,A089494,,Phone Call
0,N,A089495,,Phone Call
0,N,A089496,,Phone Call
0,N,A089497,,Phone Call
0,Y,A089498,,SMS
0,N,A089499,,Email
0,N,A089500,,Email
0,N,A089501,,SMS
0,N,A089502,,Email
0,Y,A089503,,Phone Call
0,N,A089504,,Email
0,N,A089505,,SMS
0,N,A089506,,SMS
0,N,A089507,,Email
0,N,A089508,,Email
0,N,A089509,,Phone Call
0,N,A089510,,SMS
0,N,A089511,,Email
0,N,A089512,,Phone Call
0,N,A089513,,Email
1,Y,A089514,166607,SMS
0,Y,A089515,,Phone Call
0,Y,A089516,,Email
0,N,A089517,,SMS
0,N,A089518,,Email
0,N,A089519,,SMS
0,N,A089520,,Email
0,N,A089521,,Phone Call
0,N,A089522,,SMS
0,N,A089523,,Email
0,Y,A089524,,Phone Call
0,N,A089525,,Email
0,N,A089526,,Email
0,N,A089527,,Email
0,N,A089528,,Phone Call
0,N,A089529,,Phone Call
0,N,A089530,,Phone Call
0,N,A089531,,SMS
0,N,A089532,,SMS
0,N,A089533,,Email
0,Y,A089534,,Email
1,N,A089535,242807,SMS
0,Y,A089536,,Phone Call
0,N,A089537,,Phone Call
1,Y,A089538,135447,SMS
0,N,A089539,,Phone Call
0,N,A089540,,Email
0,N,A089541,,SMS
0,N,A089542,,Phone Call
0,N,A089543,,Phone Call
0,N,A089544,,SMS
0,N,A089545,,Email
0,Y,A089546,,SMS
1,N,A089547,181758,Email
0,Y,A089548,,Email
0,N,A089549,,Phone Call
0,N,A089550,,SMS
0,N,A089551,,Email
0,N,A089552,,Email
0,N,A089553,,Phone Call
0,Y,A089554,,Email
0,N,A089555,,SMS
0,N,A089556,,SMS
0,Y,A089557,,Email
0,N,A089558,,Email
0,Y,A089559,,Email
0,N,A089560,,SMS
0,N,A089561,,Phone Call
0,Y,A089562,,Email
0,N,A089563,,Email
0,N,A089564,,SMS
0,N,A089565,,Email
0,Y,A089566,,SMS
0,N,A089567,,Email
0,N,A089568,,SMS
1,N,A089569,227630,Phone Call
0,N,A089570,,SMS
0,N,A089571,,Email
0,Y,A089572,,Email
0,Y,A089573,,Phone Call
0,N,A089574,,SMS
0,N,A089575,,Email
0,N,A089576,,Email
0,N,A089577,,Email
0,Y,A089578,,Email
0,N,A089579,,Email
0,N,A089580,,SMS
0,N,A089581,,Phone Call
0,N,A089582,,Phone Call
0,N,A089583,,Email
0,N,A089584,,Email
0,N,A089585,,Email
0,N,A089586,,Email
0,N,A089587,,Email
0,N,A089588,,Phone Call
1,Y,A089589,161088,SMS
0,Y,A089590,,Email
0,N,A089591,,Email
0,Y,A089592,,SMS
0,N,A089593,,Email
0,N,A089594,,SMS
0,N,A089595,,Phone Call
0,N,A089596,,SMS
0,N,A089597,,SMS
0,Y,A089598,,Email
0,N,A089599,,SMS
0,N,A089600,,SMS
0,N,A089601,,Phone Call
0,N,A089602,,Email
0,Y,A089603,,Email
0,N,A089604,,Email
0,Y,A089605,,SMS
0,N,A089606,,Phone Call
0,Y,A089607,,SMS
0,N,A089608,,Email
0,N,A089609,,Phone Call
0,Y,A089610,,Email
0,N,A089611,,Email
0,N,A089612,,SMS
0,Y,A089613,,SMS
0,Y,A089614,,Phone Call
0,N,A089615,,SMS
0,N,A089616,,Phone Call
0,N,A089617,,Email
0,Y,A089618,,Phone Call
0,N,A089619,,Email
0,Y,A089620,,Email
0,Y,A089621,,Phone Call
0,Y,A089622,,SMS
0,Y,A089623,,Email
0,Y,A089624,,Email
0,N,A089625,,Phone Call
0,Y,A089626,,Phone Call
0,N,A089627,,Email
0,N,A089628,,Phone Call
0,N,A089629,,Email
0,Y,A089630,,Email
0,Y,A089631,,Email
0,N,A089632,,Email
0,N,A089633,,Email
0,N,A089634,,Email
0,Y,A089635,,Email
0,N,A089636,,SMS
0,Y,A089637,,SMS
0,N,A089638,,SMS
0,Y,A089639,,SMS
0,Y,A089640,,Email
0,Y,A089641,,Phone Call
0,Y,A089642,,Phone Call
0,N,A089643,,SMS
0,N,A089644,,Phone Call
0,N,A089645,,SMS
0,Y,A089646,,Phone Call
0,N,A089647,,Email
0,N,A089648,,Email
0,N,A089649,,Phone Call
0,N,A089650,,Phone Call
0,N,A089651,,SMS
0,N,A089652,,Phone Call
0,N,A089653,,SMS
0,Y,A089654,,Email
0,N,A089655,,Phone Call
0,N,A089656,,Phone Call
0,N,A089657,,SMS
0,N,A089658,,SMS
0,Y,A089659,,SMS
0,N,A089660,,Phone Call
0,Y,A089661,,Phone Call
0,Y,A089662,,Email
0,N,A089663,,SMS
0,N,A089664,,SMS
0,N,A089665,,Email
0,Y,A089666,,Phone Call
0,N,A089667,,Email
0,N,A089668,,Email
0,N,A089669,,SMS
0,N,A089670,,Email
0,Y,A089671,,Email
0,N,A089672,,SMS
0,Y,A089673,,Phone Call
0,N,A089674,,SMS
0,N,A089675,,Phone Call
0,N,A089676,,SMS
0,N,A089677,,Email
0,Y,A089678,,SMS
0,N,A089679,,Email
0,N,A089680,,Phone Call
0,N,A089681,,Email
0,Y,A089682,,SMS
0,N,A089683,,Phone Call
0,N,A089684,,SMS
0,N,A089685,,Phone Call
0,N,A089686,,Phone Call
0,N,A089687,,Phone Call
0,N,A089688,,SMS
0,Y,A089689,,SMS
0,N,A089690,,Phone Call
0,N,A089691,,Email
0,Y,A089692,,Email
0,Y,A089693,,Phone Call
0,N,A089694,,Email
0,N,A089695,,Email
0,N,A089696,,Email
0,Y,A089697,,Phone Call
0,N,A089698,,SMS
0,N,A089699,,Email
0,N,A089700,,SMS
0,Y,A089701,,Phone Call
0,N,A089702,,Email
0,Y,A089703,,Email
0,N,A089704,,Email
0,Y,A089705,,SMS
0,N,A089706,,SMS
0,Y,A089707,,Email
0,N,A089708,,Phone Call
0,N,A089709,,Email
0,N,A089710,,SMS
0,Y,A089711,,Phone Call
0,Y,A089712,,Phone Call
0,Y,A089713,,Phone Call
0,Y,A089714,,Email
0,Y,A089715,,SMS
0,N,A089716,,SMS
0,N,A089717,,Email
0,Y,A089718,,Email
0,N,A089719,,Email
0,Y,A089720,,Email
0,N,A089721,,SMS
0,N,A089722,,SMS
0,Y,A089723,,SMS
0,N,A089724,,Email
0,N,A089725,,SMS
0,N,A089726,,Phone Call
0,N,A089727,,Email
0,N,A089728,,Phone Call
0,N,A089729,,SMS
0,Y,A089730,,Phone Call
0,Y,A089731,,Email
0,N,A089732,,SMS
0,N,A089733,,Email
0,N,A089734,,SMS
0,Y,A089735,,Phone Call
0,N,A089736,,SMS
0,N,A089737,,Email
1,N,A089738,230191,SMS
0,Y,A089739,,Phone Call
0,N,A089740,,Phone Call
0,N,A089741,,Email
0,N,A089742,,Phone Call
0,Y,A089743,,Phone Call
0,N,A089744,,SMS
0,N,A089745,,Email
0,N,A089746,,SMS
0,N,A089747,,Phone Call
0,N,A089748,,Phone Call
0,N,A089749,,Email
1,Y,A089750,179667,Phone Call
0,Y,A089751,,Email
0,N,A089752,,Phone Call
0,Y,A089753,,Phone Call
0,N,A089754,,Email
1,Y,A089755,148999,SMS
0,N,A089756,,Phone Call
0,N,A089757,,SMS
0,N,A089758,,Email
0,Y,A089759,,SMS
0,Y,A089760,,Email
0,N,A089761,,Email
0,N,A089762,,SMS
0,N,A089763,,SMS
0,N,A089764,,SMS
0,Y,A089765,,SMS
0,Y,A089766,,Phone Call
0,N,A089767,,Email
0,Y,A089768,,Email
0,N,A089769,,Phone Call
0,N,A089770,,Phone Call
0,Y,A089771,,Phone Call
0,N,A089772,,Phone Call
0,N,A089773,,Email
0,N,A089774,,Phone Call
0,Y,A089775,,Email
0,N,A089776,,Email
0,N,A089777,,SMS
0,N,A089778,,SMS
0,Y,A089779,,Phone Call
0,N,A089780,,Email
0,Y,A089781,,Email
0,N,A089782,,Email
0,Y,A089783,,Phone Call
0,Y,A089784,,Phone Call
0,N,A089785,,Phone Call
0,Y,A089786,,Email
0,Y,A089787,,Email
0,N,A089788,,Phone Call
1,Y,A089789,173122,Phone Call
0,N,A089790,,SMS
0,N,A089791,,Email
0,N,A089792,,Email
0,Y,A089793,,Phone Call
0,Y,A089794,,SMS
0,N,A089795,,Email
0,Y,A089796,,SMS
0,N,A089797,,Email
0,N,A089798,,SMS
0,N,A089799,,Email
1,N,A089800,150401,Email
0,N,A089801,,Phone Call
0,N,A089802,,Email
0,N,A089803,,Phone Call
0,Y,A089804,,Phone Call
0,Y,A089805,,Phone Call
0,Y,A089806,,Email
0,N,A089807,,Email
0,N,A089808,,Email
0,N,A089809,,SMS
0,Y,A089810,,Phone Call
0,N,A089811,,Email
0,N,A089812,,Phone Call
0,Y,A089813,,SMS
0,N,A089814,,SMS
0,N,A089815,,Phone Call
0,N,A089816,,Phone Call
0,N,A089817,,Phone Call
0,Y,A089818,,Email
0,N,A089819,,Phone Call
0,N,A089820,,Phone Call
0,Y,A089821,,Email
0,N,A089822,,Phone Call
0,N,A089823,,SMS
0,N,A089824,,SMS
0,Y,A089825,,Email
0,N,A089826,,Email
0,N,A089827,,Phone Call
0,N,A089828,,Email
0,Y,A089829,,Email
0,N,A089830,,Phone Call
0,N,A089831,,Email
0,N,A089832,,Email
0,N,A089833,,Email
0,N,A089834,,SMS
0,N,A089835,,SMS
1,Y,A089836,190566,SMS
0,Y,A089837,,Phone Call
0,Y,A089838,,SMS
0,N,A089839,,SMS
0,Y,A089840,,Email
0,Y,A089841,,SMS
0,N,A089842,,SMS
0,N,A089843,,Email
0,Y,A089844,,Email
0,Y,A089845,,Email
0,N,A089846,,SMS
0,N,A089847,,Phone Call
0,Y,A089848,,Email
0,N,A089849,,SMS
0,N,A089850,,SMS
0,N,A089851,,SMS
0,N,A089852,,SMS
0,N,A089853,,Phone Call
0,N,A089854,,Email
0,N,A089855,,Phone Call
0,Y,A089856,,SMS
0,N,A089857,,SMS
0,Y,A089858,,Email
0,N,A089859,,Email
0,N,A089860,,Email
0,Y,A089861,,SMS
0,Y,A089862,,Phone Call
0,Y,A089863,,Email
1,N,A089864,231525,Phone Call
0,N,A089865,,Email
0,N,A089866,,Email
0,Y,A089867,,Email
0,N,A089868,,Phone Call
0,Y,A089869,,SMS
0,N,A089870,,Email
0,N,A089871,,Phone Call
0,Y,A089872,,Phone Call
0,N,A089873,,SMS
0,N,A089874,,SMS
0,N,A089875,,Phone Call
0,Y,A089876,,Email
0,Y,A089877,,SMS
0,N,A089878,,Phone Call
0,N,A089879,,SMS
0,N,A089880,,Phone Call
0,N,A089881,,Phone Call
0,Y,A089882,,Email
0,N,A089883,,Email
0,N,A089884,,Phone Call
0,N,A089885,,Phone Call
1,Y,A089886,166506,Phone Call
0,N,A089887,,Email
0,N,A089888,,Email
0,N,A089889,,Phone Call
0,N,A089890,,Email
0,Y,A089891,,SMS
0,N,A089892,,Email
0,N,A089893,,Email
0,Y,A089894,,Phone Call
0,Y,A089895,,Email
0,N,A089896,,SMS
0,N,A089897,,Email
0,N,A089898,,Email
0,N,A089899,,Email
1,Y,A089900,146433,Phone Call
0,Y,A089901,,Email
0,N,A089902,,Email
0,Y,A089903,,Email
0,Y,A089904,,Phone Call
0,N,A089905,,SMS
0,N,A089906,,Email
0,Y,A089907,,Phone Call
0,Y,A089908,,Phone Call
0,N,A089909,,Phone Call
0,N,A089910,,SMS
0,N,A089911,,Email
0,Y,A089912,,SMS
0,N,A089913,,Phone Call
0,N,A089914,,Phone Call
0,Y,A089915,,Email
0,Y,A089916,,Phone Call
0,N,A089917,,Phone Call
0,Y,A089918,,SMS
0,N,A089919,,Email
0,N,A089920,,Email
0,Y,A089921,,Phone Call
0,N,A089922,,SMS
0,Y,A089923,,Phone Call
0,N,A089924,,Phone Call
0,Y,A089925,,Email
0,N,A089926,,Phone Call
0,N,A089927,,SMS
0,Y,A089928,,Email
0,N,A089929,,SMS
0,Y,A089930,,Phone Call
0,N,A089931,,SMS
0,Y,A089932,,Email
0,N,A089933,,Phone Call
0,N,A089934,,Email
0,N,A089935,,Phone Call
0,N,A089936,,Email
0,N,A089937,,Phone Call
0,Y,A089938,,Phone Call
0,N,A089939,,Email
0,N,A089940,,Email
0,N,A089941,,SMS
0,N,A089942,,Email
0,Y,A089943,,Email
0,Y,A089944,,Phone Call
0,N,A089945,,Email
0,Y,A089946,,Email
0,Y,A089947,,SMS
0,N,A089948,,SMS
0,N,A089949,,Email
0,N,A089950,,Phone Call
0,N,A089951,,SMS
0,N,A089952,,Phone Call
0,N,A089953,,Email
0,N,A089954,,Phone Call
0,Y,A089955,,SMS
0,N,A089956,,Email
0,N,A089957,,Phone Call
0,N,A089958,,Email
0,Y,A089959,,Phone Call
0,Y,A089960,,Email
0,Y,A089961,,Phone Call
0,Y,A089962,,SMS
0,N,A089963,,Email
0,N,A089964,,SMS
0,N,A089965,,SMS
0,N,A089966,,Email
0,Y,A089967,,Email
0,Y,A089968,,Email
0,N,A089969,,Email
0,N,A089970,,Phone Call
0,N,A089971,,Email
0,Y,A089972,,Email
0,N,A089973,,Phone Call
0,N,A089974,,SMS
0,N,A089975,,SMS
0,N,A089976,,Email
0,N,A089977,,Phone Call
0,N,A089978,,Phone Call
0,N,A089979,,Phone Call
0,N,A089980,,Phone Call
0,N,A089981,,Phone Call
0,N,A089982,,Email
0,Y,A089983,,Email
0,N,A089984,,Phone Call
0,Y,A089985,,Email
0,N,A089986,,Email
0,N,A089987,,Email
0,N,A089988,,Email
0,N,A089989,,SMS
0,N,A089990,,SMS
0,N,A089991,,SMS
0,N,A089992,,SMS
0,Y,A089993,,Email
0,N,A089994,,Email
0,N,A089995,,Phone Call
0,N,A089996,,Email
0,N,A089997,,Email
0,N,A089998,,Email
0,N,A089999,,Email
0,Y,A090000,,Email
0,N,A090001,,Email
1,Y,A090002,147965,SMS
0,N,A090003,,SMS
0,N,A090004,,Phone Call
0,N,A090005,,SMS
0,N,A090006,,Email
0,Y,A090007,,Email
0,Y,A090008,,SMS
0,Y,A090009,,Email
0,N,A090010,,SMS
0,N,A090011,,Phone Call
0,N,A090012,,Phone Call
0,N,A090013,,SMS
0,N,A090014,,Phone Call
0,Y,A090015,,Email
0,Y,A090016,,Email
0,N,A090017,,Email
0,N,A090018,,SMS
0,Y,A090019,,Phone Call
0,N,A090020,,Phone Call
0,Y,A090021,,Email
0,N,A090022,,Phone Call
0,N,A090023,,SMS
0,N,A090024,,SMS
0,N,A090025,,Email
0,Y,A090026,,Phone Call
0,Y,A090027,,Email
0,N,A090028,,Email
0,N,A090029,,Phone Call
0,N,A090030,,Email
0,N,A090031,,Email
0,N,A090032,,Email
0,Y,A090033,,SMS
0,Y,A090034,,Email
0,N,A090035,,SMS
1,Y,A090036,237229,SMS
0,Y,A090037,,Email
0,N,A090038,,Email
0,Y,A090039,,SMS
0,Y,A090040,,Email
0,Y,A090041,,SMS
0,N,A090042,,SMS
0,N,A090043,,Email
0,Y,A090044,,SMS
0,Y,A090045,,Phone Call
0,Y,A090046,,SMS
0,N,A090047,,SMS
0,N,A090048,,SMS
0,N,A090049,,Email
0,N,A090050,,Phone Call
0,N,A090051,,Email
0,N,A090052,,Phone Call
0,N,A090053,,Phone Call
0,N,A090054,,Phone Call
0,N,A090055,,SMS
0,N,A090056,,Phone Call
0,N,A090057,,Phone Call
0,N,A090058,,Email
0,Y,A090059,,Phone Call
0,N,A090060,,Email
0,N,A090061,,SMS
0,N,A090062,,Email
0,Y,A090063,,Phone Call
0,Y,A090064,,Email
0,Y,A090065,,Email
0,N,A090066,,Email
0,N,A090067,,Email
0,N,A090068,,Phone Call
0,Y,A090069,,Email
0,Y,A090070,,Phone Call
0,N,A090071,,SMS
0,N,A090072,,Email
0,Y,A090073,,SMS
0,Y,A090074,,SMS
0,N,A090075,,SMS
0,Y,A090076,,SMS
0,N,A090077,,Email
0,N,A090078,,Email
0,Y,A090079,,Phone Call
0,N,A090080,,SMS
0,Y,A090081,,Email
0,N,A090082,,Email
0,N,A090083,,Email
0,Y,A090084,,Email
0,Y,A090085,,Email
0,Y,A090086,,Phone Call
0,N,A090087,,Phone Call
0,N,A090088,,Phone Call
0,N,A090089,,Phone Call
0,N,A090090,,SMS
0,Y,A090091,,Email
0,N,A090092,,Email
0,Y,A090093,,Email
0,Y,A090094,,Email
0,N,A090095,,Phone Call
0,N,A090096,,SMS
0,N,A090097,,Email
0,Y,A090098,,SMS
0,Y,A090099,,Email
0,N,A090100,,Email
0,Y,A090101,,Email
0,N,A090102,,SMS
0,Y,A090103,,Phone Call
0,Y,A090104,,Phone Call
0,N,A090105,,Email
0,N,A090106,,Email
0,Y,A090107,,SMS
0,N,A090108,,SMS
0,Y,A090109,,Email
0,Y,A090110,,Email
0,N,A090111,,SMS
0,N,A090112,,SMS
0,Y,A090113,,SMS
0,N,A090114,,Phone Call
0,N,A090115,,SMS
0,Y,A090116,,Phone Call
0,N,A090117,,Email
0,N,A090118,,Email
0,Y,A090119,,Email
0,N,A090120,,Phone Call
0,N,A090121,,SMS
0,N,A090122,,SMS
0,N,A090123,,SMS
0,N,A090124,,Email
0,N,A090125,,SMS
0,N,A090126,,Phone Call
0,Y,A090127,,Email
0,N,A090128,,SMS
0,N,A090129,,Email
1,Y,A090130,136196,SMS
0,Y,A090131,,Phone Call
0,N,A090132,,Phone Call
0,N,A090133,,Phone Call
0,N,A090134,,Phone Call
0,Y,A090135,,Email
0,Y,A090136,,Phone Call
0,N,A090137,,SMS
0,Y,A090138,,SMS
0,N,A090139,,Email
0,N,A090140,,SMS
0,N,A090141,,Email
0,Y,A090142,,Phone Call
0,Y,A090143,,Email
0,N,A090144,,Phone Call
0,Y,A090145,,Phone Call
0,N,A090146,,Phone Call
0,Y,A090147,,SMS
0,Y,A090148,,SMS
0,N,A090149,,SMS
0,N,A090150,,SMS
0,N,A090151,,Email
0,N,A090152,,SMS
0,N,A090153,,SMS
0,N,A090154,,Phone Call
0,Y,A090155,,SMS
0,Y,A090156,,SMS
0,N,A090157,,SMS
0,N,A090158,,Email
0,N,A090159,,SMS
0,Y,A090160,,SMS
0,N,A090161,,Phone Call
0,N,A090162,,Email
0,N,A090163,,Email
0,Y,A090164,,Email
0,Y,A090165,,SMS
0,N,A090166,,Phone Call
0,N,A090167,,Email
0,N,A090168,,Phone Call
0,N,A090169,,Email
0,Y,A090170,,Phone Call
0,N,A090171,,Phone Call
0,N,A090172,,Email
0,N,A090173,,Email
0,Y,A090174,,SMS
0,N,A090175,,SMS
0,N,A090176,,Phone Call
0,Y,A090177,,Email
0,N,A090178,,SMS
0,N,A090179,,Phone Call
0,Y,A090180,,SMS
0,Y,A090181,,Email
0,Y,A090182,,Phone Call
0,N,A090183,,Email
0,Y,A090184,,Email
0,N,A090185,,SMS
0,N,A090186,,Email
1,Y,A090187,154165,Email
0,N,A090188,,Phone Call
0,Y,A090189,,Email
0,Y,A090190,,Email
0,N,A090191,,Email
0,N,A090192,,Email
0,Y,A090193,,Phone Call
0,N,A090194,,SMS
0,Y,A090195,,Phone Call
0,N,A090196,,Email
0,N,A090197,,SMS
0,N,A090198,,Email
0,Y,A090199,,Email
0,Y,A090200,,Phone Call
0,N,A090201,,Email
0,N,A090202,,Email
0,Y,A090203,,SMS
0,Y,A090204,,Email
0,N,A090205,,Phone Call
0,Y,A090206,,SMS
0,N,A090207,,SMS
0,N,A090208,,Email
0,N,A090209,,Phone Call
0,Y,A090210,,Email
0,N,A090211,,Phone Call
0,N,A090212,,Phone Call
0,N,A090213,,Email
0,N,A090214,,Email
0,N,A090215,,SMS
0,N,A090216,,SMS
0,N,A090217,,Email
0,Y,A090218,,SMS
0,N,A090219,,SMS
0,N,A090220,,Phone Call
0,N,A090221,,Phone Call
0,N,A090222,,SMS
1,N,A090223,232388,Email
0,N,A090224,,SMS
0,N,A090225,,Email
0,N,A090226,,Phone Call
0,Y,A090227,,Phone Call
0,Y,A090228,,Phone Call
0,N,A090229,,Phone Call
0,N,A090230,,Phone Call
0,N,A090231,,Phone Call
0,Y,A090232,,SMS
0,Y,A090233,,Email
0,N,A090234,,Phone Call
0,Y,A090235,,SMS
0,N,A090236,,Email
0,N,A090237,,Email
1,Y,A090238,230337,Phone Call
0,Y,A090239,,Email
0,N,A090240,,Email
0,N,A090241,,SMS
0,Y,A090242,,SMS
0,Y,A090243,,Phone Call
0,Y,A090244,,SMS
0,Y,A090245,,SMS
0,N,A090246,,Phone Call
0,N,A090247,,Phone Call
0,N,A090248,,Email
0,N,A090249,,Email
0,N,A090250,,Phone Call
0,N,A090251,,SMS
0,Y,A090252,,Email
0,N,A090253,,Email
0,Y,A090254,,Email
0,N,A090255,,SMS
0,N,A090256,,Phone Call
0,N,A090257,,Email
0,N,A090258,,Email
0,N,A090259,,SMS
0,N,A090260,,Email
0,N,A090261,,SMS
0,Y,A090262,,Email
0,N,A090263,,SMS
0,N,A090264,,SMS
0,Y,A090265,,Email
0,N,A090266,,Email
0,Y,A090267,,Email
0,Y,A090268,,Email
0,Y,A090269,,Email
0,Y,A090270,,Phone Call
0,N,A090271,,Email
0,N,A090272,,Email
0,Y,A090273,,Email
0,N,A090274,,Phone Call
0,Y,A090275,,Email
0,N,A090276,,SMS
0,N,A090277,,Email
0,N,A090278,,SMS
0,Y,A090279,,Email
0,Y,A090280,,Email
0,N,A090281,,Email
0,N,A090282,,Email
0,N,A090283,,Email
0,N,A090284,,Email
0,N,A090285,,SMS
0,N,A090286,,Phone Call
0,Y,A090287,,SMS
1,Y,A090288,139256,Phone Call
0,N,A090289,,SMS
1,N,A090290,164518,Phone Call
0,N,A090291,,SMS
0,N,A090292,,SMS
0,Y,A090293,,Phone Call
0,N,A090294,,Phone Call
0,N,A090295,,Email
0,N,A090296,,Phone Call
0,N,A090297,,Phone Call
0,Y,A090298,,SMS
0,N,A090299,,Email
0,Y,A090300,,Phone Call
0,N,A090301,,Email
0,N,A090302,,SMS
0,Y,A090303,,SMS
0,Y,A090304,,Phone Call
0,Y,A090305,,Phone Call
0,N,A090306,,Email
0,N,A090307,,Phone Call
0,N,A090308,,Email
0,Y,A090309,,Phone Call
0,N,A090310,,Email
0,N,A090311,,Phone Call
0,N,A090312,,Email
0,N,A090313,,Email
0,Y,A090314,,Phone Call
0,N,A090315,,Email
1,N,A090316,227687,Email
0,N,A090317,,SMS
0,N,A090318,,Email
0,N,A090319,,Phone Call
0,N,A090320,,Phone Call
0,Y,A090321,,Email
0,N,A090322,,Email
0,N,A090323,,Phone Call
0,N,A090324,,SMS
0,N,A090325,,Email
0,N,A090326,,Email
0,N,A090327,,Phone Call
1,N,A090328,145338,Email
0,Y,A090329,,SMS
0,N,A090330,,Phone Call
0,N,A090331,,SMS
0,Y,A090332,,SMS
0,N,A090333,,SMS
0,N,A090334,,Email
0,N,A090335,,Email
0,N,A090336,,Phone Call
0,N,A090337,,Email
0,N,A090338,,Email
0,N,A090339,,Phone Call
0,Y,A090340,,Email
0,N,A090341,,SMS
0,N,A090342,,SMS
0,N,A090343,,Email
0,Y,A090344,,Email
0,Y,A090345,,Phone Call
0,N,A090346,,Phone Call
0,Y,A090347,,Phone Call
0,N,A090348,,Phone Call
0,N,A090349,,Email
1,N,A090350,157242,Phone Call
0,N,A090351,,SMS
0,N,A090352,,SMS
0,Y,A090353,,Phone Call
0,N,A090354,,Phone Call
0,N,A090355,,Phone Call
0,Y,A090356,,SMS
0,N,A090357,,SMS
0,Y,A090358,,Phone Call
0,Y,A090359,,Email
0,N,A090360,,Phone Call
1,N,A090361,159314,Email
0,N,A090362,,Email
0,N,A090363,,Phone Call
0,N,A090364,,SMS
0,N,A090365,,Email
0,N,A090366,,Email
0,N,A090367,,Phone Call
0,Y,A090368,,Phone Call
0,N,A090369,,SMS
0,N,A090370,,SMS
0,N,A090371,,Phone Call
0,N,A090372,,SMS
1,Y,A090373,175874,Email
0,N,A090374,,Phone Call
0,N,A090375,,Phone Call
0,N,A090376,,Email
0,N,A090377,,Phone Call
0,Y,A090378,,Email
1,Y,A090379,158365,Phone Call
0,N,A090380,,SMS
0,Y,A090381,,Phone Call
0,N,A090382,,Phone Call
0,N,A090383,,Email
0,N,A090384,,Phone Call
0,N,A090385,,Phone Call
0,N,A090386,,Email
0,Y,A090387,,Phone Call
0,N,A090388,,Email
0,N,A090389,,SMS
0,N,A090390,,Email
0,Y,A090391,,Email
0,Y,A090392,,Email
0,Y,A090393,,Phone Call
0,N,A090394,,Email
0,N,A090395,,SMS
0,Y,A090396,,Email
0,N,A090397,,Email
0,Y,A090398,,Email
0,Y,A090399,,Phone Call
0,N,A090400,,Email
0,N,A090401,,SMS
0,Y,A090402,,SMS
0,N,A090403,,Phone Call
0,N,A090404,,SMS
0,N,A090405,,SMS
0,N,A090406,,SMS
0,N,A090407,,SMS
0,N,A090408,,Email
0,Y,A090409,,Phone Call
0,Y,A090410,,Email
0,Y,A090411,,Email
0,N,A090412,,Phone Call
0,Y,A090413,,Email
0,N,A090414,,Email
0,Y,A090415,,Email
0,Y,A090416,,Email
0,N,A090417,,Email
0,N,A090418,,SMS
0,N,A090419,,Email
0,Y,A090420,,Email
0,N,A090421,,Email
0,Y,A090422,,Email
0,N,A090423,,SMS
0,N,A090424,,Phone Call
0,N,A090425,,Email
0,N,A090426,,Email
0,N,A090427,,Email
0,N,A090428,,Email
0,Y,A090429,,SMS
0,N,A090430,,Email
0,N,A090431,,Email
0,N,A090432,,Email
0,Y,A090433,,Phone Call
0,N,A090434,,SMS
0,Y,A090435,,SMS
0,Y,A090436,,SMS
0,N,A090437,,SMS
0,N,A090438,,SMS
0,Y,A090439,,Phone Call
1,Y,A090440,173783,Phone Call
0,Y,A090441,,SMS
0,N,A090442,,Phone Call
0,Y,A090443,,Email
0,N,A090444,,Email
0,Y,A090445,,Phone Call
1,Y,A090446,148235,SMS
0,N,A090447,,Email
0,N,A090448,,SMS
0,N,A090449,,Email
0,Y,A090450,,SMS
0,N,A090451,,Phone Call
0,N,A090452,,Phone Call
0,N,A090453,,Phone Call
0,N,A090454,,Email
0,N,A090455,,Phone Call
0,Y,A090456,,Email
0,N,A090457,,Phone Call
